LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
21/P3573,Merton,28/10/2021,Completed,All Other,CONVERSION OF SINGLE DWELLINGHOUES INTO 2 X SELF-CONTAINED FLATS,,45,Heaton Road,Mitcham,,14/12/2022,31/10/2022,,,2,1,1,1,1,Approved,18/03/2022,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=21/P3573
2019/00581/FUL,London Borough of Hammersmith and Fulham,26/02/2019,Completed,All Other,"Erection of 2 additional floors at second-floor and third-floor level and two balcony areas, in connection with the creation of 1 x studio, 1 x 1 bedroom and 1 x 2 bedroom self-contained flats; and associated external alterations including new boundary treatment, refuse and bicycle storage and tree works.",,145,Hammersmith Road,,W14 0QL,,19/06/2023,,,3,9,-6,-6,-6,Approved,30/04/2019,,,
20/P0555,Merton,06/02/2020,Completed,All Other,ERECTION OF A REAR ROOF EXTENSION & CHANGE OF USE OF UPPER FLOORS FROM EXISTING FLAT TO HOUSE OF MULTIPLE OCCUPATION (HMO) FOR 8 PEOPLE.,,24A,The Broadway,Wimbledon,SW19 1RE,27/05/2022,27/05/2022,,,0,1,-1,-1,-1,Approved,02/04/2020,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=20/P0555
64353/APP/2023/149,Hillingdon,18/01/2023,Completed,All Other,Use of part of the ground floor as 2 studio flats (Application for a Certificate of Lawful Development for an Existing Use),254 LONG LANE,,HILLINGDON,,,15/03/2023,15/03/2023,,,2,0,2,2,2,Approved,15/03/2023,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=64353/APP/2023/149
22/02648/ELUD,Bromley Custodian Code,04/07/2022,Completed,All Other,Use of the dwellinghouse by not more than six residents as a house in multiple occupation as defined by section 254(2) of the Housing Act 2004 (use class C4) EXISTING LAWFUL DEVELOPMENT CERTIFICATE,,81,Kent House Lane,,BR3 1LE,08/11/2022,08/11/2022,,,1,1,0,0,0,Approved,08/11/2022,,,
19/02272/FUL,London Borough of Croydon,30/05/2019,Completed,All Other,"Construction of a part single, part two storey side extension and rear roof extension. Subdivision of the existing dwelling house into 2 dwelling houses.",,2,Elmpark Gardens,,CR2 8RU,,29/07/2022,,,2,1,1,1,1,Approved,16/08/2019,,,
5564/APP/2020/847,Hillingdon,18/03/2020,Completed,All Other,"Erection of a three storey building to provide 3 x 1 bedroom and 4 x 2 bedroom residential units with associated parking and bin and cycle storage, involving alterations to existing crossover.",Rear of 53-55,Rear of 53-55,The Broadway,Northwood,HA6 1NZ,05/10/2020,01/04/2023,,,7,0,7,7,7,Approved,13/01/2021,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=5564/APP/2020/847
22/02046/LDCE,Bexley,05/10/2022,Completed,All Other,Lawful Development Certificate (Existing) for the conversion of single dwellinghouse Into 2 x 1 bedroom self-contained apartments,,31,Gilbert Road,,DA17 5DB,07/12/2022,07/12/2022,,,2,1,1,1,1,Approved,07/12/2022,,,
19/02677/FUL,Croydon,10/06/2019,Completed,All Other,"Demolition of the existing single storey garages and the erection of 6 3-storey residential dwellings, comprising 3 x 3 bedroom and 3 x 4 bedroom dwellinghouses and associated vehicular access, parking, and landscaping",Land And Garages Adjoining 39 The Lawns Upper Norwood London SE19 3TR,,,,,12/04/2022,08/03/2023,,,6,0,6,6,6,Approved,06/11/2019,,,
21/P1548,Merton,20/04/2021,Completed,All Other,"ERECTION OF SINGLE STOREY SIDE AND REAR EXTENSION, FRONT PORCH, HIP TO GABLE AND REAR ROOF EXTENSIONS AND THE SUB-DIVISION OF THE REAR GARDEN AREA TO CREATE TWO ONE-BEDROOM SELF CONTAINED FLATS.",,1,Hengelo Gardens,Mitcham,CR4 4DP,01/11/2021,29/11/2022,,,2,0,2,2,2,Approved,14/07/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=21/P1548
19/03671/FUL,Croydon,05/08/2019,Completed,All Other,"Conversion of existing house into four flats with part single, part two storey rear extensions and a rear roof addition",,53,Morland Road,,CR0 6HA,19/08/2021,31/03/2023,,,4,1,3,3,3,Approved,21/02/2020,,,
22/02038/LDCE,London Borough of Lambeth,06/06/2022,Completed,All Other,Application for Certificate of Lawfulness (Existing) with respect to the use of the ground floor as a self-contained flat.,,303,Norwood Road,,SE24 9AQ,,08/11/2022,,,1,0,1,1,1,Approved,08/11/2022,,,
2019/3397,Hackney,17/09/2019,Completed,All Other,The amalgamation of flats A & B at 5 Bethune Road to create a 4 bedroom (6p) larger family unit,5,5,BETHUNE ROAD,HACKNEY,N16 5BW,03/05/2021,09/08/2022,,,1,2,-1,-1,-1,Approved,06/11/2019,,,/planning/index.html?fa=getApplication&id=30818
4087/20,Redbridge,05/12/2020,Completed,All Other,"Subdivision of single dwelling house into four self-contained flats (1 x 3 bedroom and 3 x 1 bedroom) with associated car parking, cycle parking, waste and amenity space. Internal alterations. (Summary).",Development At 40,Development At 40,Redcliffe Gardens,Cranbrook,,23/08/2021,28/07/2022,,,4,1,3,3,3,Approved,29/01/2021,,,
193328PABC3,Ealing,26/07/2019,Completed,Prior Approval,"Conversion of first and second floor levels from office (Use Class B1) to four self-contained flats (Use Class C3) (Class O, 56 day Prior Approval Process)",Offices,Offices 58,The Mall,London,W5 3TA,01/01/2020,27/09/2022,,,4,0,4,4,4,Approved,18/10/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/193328PABC3;
203175,Waltham Forest,19/10/2020,Commenced,All Other,"Demolition of an existing rear extension and garage. Construction of a two-storey rear extension to provide a self-contained flat (1 x 1- bedroom) at rear ground and first floors. Provision of secure cycle racks (x2), bin storage and associated soft landscaping.","100 Palmerston Road, Walthamstow, London, E17 6PZ",,,,,30/03/2023,,,,2,0,2,1,1,Approved,26/01/2022,,,
21/03054/P3M,Lambeth,30/07/2021,Completed,Prior Approval,Application for Prior Approval for the change of use of existing rear of a shop (Use Class E) to 1 self-contained dwellinghouse (Use Class C3),,200,Coldharbour Lane,,SE5 9QH,01/04/2022,31/03/2023,,,1,0,1,1,1,Approved,10/01/2022,,,
19/AP/7574,London Borough of Southwark,24/12/2019,Completed,All Other,Convert 2 self-contained flats back into a single town house; Construction of a single storey rear extension; new rooflights in the existing roofs to ground and first floor rear outriggers (REVISED DESCRIPTION),,29,Trafalgar Avenue,,SE15 6NP,,01/05/2022,,,1,2,-1,-1,-1,Approved,17/02/2020,,,
22/AP/0379,London Borough of Southwark,09/02/2022,Completed,All Other,Certificate of lawfulness (existing) for upper floors as 2 self-contained one bedroom flats at first and second floor level.,,196,Rye Lane,,SE15 4NF,,18/09/2022,,,2,0,2,2,2,Refused,18/09/2022,,,
P2021/1968/FUL,Islington,09/08/2021,Commenced,All Other,"Conversion of existing single dwelling house into 1x 4bedroom and 1x 2bedroom self-contained flats to include ground floor rear extension, roof extension and associated alterations.",,54,Axminster Road,London,N7 6BP,,,,,3,0,3,0,3,Approved,12/11/2021,,,
2021/00395/FUL,London Borough of Hammersmith and Fulham,15/02/2021,Completed,All Other,"Erection of rear roof extension; erection of rear extensions at lower ground, upper ground and first floor level following demolition of existing single storey back addition; replacement of 1no window with French doors at second floor level to rear elevation including formation of roof terrace on top of the resultant back addition; installation of 2no rooflights in front roofslope; conversion of property from 2 x maisonettes into 1 x 1 bed, 1 x 3 bedroom and 1 x studio.",,27,Coningham Road,,W12 8BP,,15/06/2022,,,1,0,1,1,1,Approved,22/07/2021,,,
61313/APP/2022/426,Hillingdon,11/02/2022,Completed,All Other,Existing use of subdivision of a Class C3 dwelling house into two separate residential units (Application for a Certificate of Lawful Development for an Existing Use),10 EASTHOLME,10,Eastholme,Hayes,UB3 2HZ,29/04/2022,29/04/2022,,,2,1,1,1,1,Approved,29/04/2022,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=61313/APP/2022/426
22/03306/LDCE,Lambeth,14/09/2022,Completed,All Other,Application for a Certificate of Lawful Development (Existing) with respect to the use of the ground floor rear extension as a self-contained flat (Flat B) - Use Class C3.,,86,Landor Road,,SW9 9PE,03/11/2022,03/11/2022,,,2,0,2,2,2,Approved,03/11/2022,,,
200964FUL,Ealing,26/03/2020,Completed,All Other,"Excavation to provide lower ground floor rear extensions; single storey rear extensions and associated external alterations at all levels to accommodate conversion of existing mixed use retail/residential properties into four self-contained residential units (2x1 bed and 2x2 bed) with retention of existing retail units at part of ground floor level and associated provision of private amenity space, cycle parking and refuse storage.",64-66 Pitshanger Lane,,Pitshanger Lane,London,W5 1QX,,04/10/2022,,,4,0,4,4,4,Approved,20/05/2020,,,https://pam.ealing.gov.uk/online-applications/PLAN/200964FUL;
18/00104/PRIIND,Barking & Dagenham,12/01/2018,Completed,Prior Approval,Application for prior approval: Notification of a proposed change of use from premises in light industrial use (Class B1(c)) and any land within its curtilage to two dwellinghouses (Class C3).,,,58 Winding Way,London,RM8 2TB,01/04/2022,03/08/2022,,,2,0,2,2,2,Refused,08/03/2018,,,
211812PAOR,Ealing,28/01/2021,Completed,Prior Approval,"Change of use of first floor from offices (Use Class B1a) to residential (Use Class C3) to accommodate one residential unit (Class O, 56 day Prior Approval Process).",26 New Broadway,,New Broadway,London,W5 2XA,01/11/2021,19/11/2022,,,1,0,1,1,1,Approved,31/03/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/211812PAOR;
20/00334/FUL,Bexley,18/02/2020,Completed,All Other,Demolition of the existing dwelling and erection of one 3 storey block comprising 8 x 1 bed. apartments with ancillary parking and bin storage facilities.,,166,Penhill Road,,DA5 3EA,25/08/2020,01/04/2023,,,8,1,7,7,7,Approved,15/04/2020,,,
2022/1737,Hackney,02/08/2022,Completed,All Other,Existing use of first and second floors as two self-contained dwellings (Use class C3),,10,GLEBE ROAD,HACKNEY,E8 4BD,01/04/2023,01/04/2023,,,2,0,2,2,2,Approved,27/09/2022,,,/planning/index.html?fa=getApplication&id=74144
20/02167/FULL,London Borough of Barking and Dagenham,03/11/2020,Completed,All Other,Demolition of existing buildings and erection of new residential scheme comprising 7 new dwellings (3 x 4-bedroom and 4 x 3-bedroom) and utilisation of existing vehicular access.,Fels Farm,,DAGENHAM ROAD,RUSH GREEN,RM7 0NT,01/04/2022,14/11/2022,,,7,0,7,7,7,Approved,24/03/2021,,,https://online-befirst.lbbd.gov.uk/planning/index.html?fa=getApplication&id=26681
19/01949/FULL1,Bromley,28/05/2019,Completed,All Other,"Demolition of existing garages and erection of single storey 2 bedroom dwellinghouse with integral garage, with associated cycle and refuse storage",,56,Ancaster Road,,BR3 4DY,11/06/2021,13/05/2022,,,1,0,1,1,1,Approved,23/07/2019,,,
19/01284/FULL,Westminster,26/02/2019,Completed,All Other,"Demolition of the existing building and redevelopment to provide two buildings: Building 1 comprising one basement level, ground and thirteen upper floors containing car parking, plant, affordable sheltered accommodation and market sheltered accommodation (Class C3), ancillary communal areas; Building 2 comprising sub-basement, two basement levels, ground and eleven upper floors containing plant, car parking, residential accommodation (Class C3) and ancillary leisure; reconfigured vehicular and pedestrian access together with landscaping and other works in association with the development.",Dora House,60,St John's Wood Road,,NW8 7HN,,01/11/2022,,,282,204,78,78,78,Approved,04/11/2019,,,
18/00293/FUL,Enfield,23/01/2018,Completed,All Other,"Construction of 3rd floor to provide 2 x self contained flats involving 2 x 2-bed, with associated amenity space involving baulstrades, cycle, parking, refuse & recycle and landscaping scheme.",Cambrai Court 130 Aldermans Hill,,,,N13 4QH,01/04/2022,31/03/2023,,,2,0,2,2,2,Approved,11/05/2018,,,
22/01434/FUL,London Borough of Croydon,05/04/2022,Completed,All Other,"Alterations, conversion of dwelling to form 1x 3bedroom flat and 1x 1bedroom flat.",,24,Effingham Road,,CR0 3NE,15/08/2022,15/08/2022,,,2,1,1,1,1,Approved,08/06/2022,,,
18/4200/FUL,Barnet,,Completed,All Other,"Demolition of three existing buildings and redevelopment of the site to provide 2no. two-storey and 1no. three-storey blocks comprising of 14no. self-contained residential units. Associated amenity space, hard and soft landscaping, refuse store, cycle par",Land At 236-252,Land At 236-252,Summers Lane,Woodhouse,N12 0JY,01/12/2019,15/08/2022,,,14,6,8,8,8,Approved,18/07/2019,,,
DM2022/00804,London Borough of Sutton,27/05/2022,Completed,All Other,Retention of the conversion of the ground floor single bedroom residential unit to a two bedroom residential unit.,"Flat 1, 5A The Parade Stafford Road Wallington SM6 8ND",,,,,20/07/2022,20/07/2022,,,1,1,0,0,0,Approved,20/07/2022,,,
P/3823/21,Harrow,01/10/2021,Completed,All Other,Conversion of dwelling into two flats (2 X 1 bed); separate amenity space; bin and cycle stores,,15,Tiverton Road,Edgware,HA8 6BQ,01/06/2021,21/04/2022,,,2,1,1,1,1,Approved,26/11/2021,,,http://site.com?appref=P/3823/21-or-1156141
P0800.20,Havering,12/06/2020,Completed,All Other,Erection of 2 x two storey 5-bed detached dwellings with habitable roof space with associated parking and amenity space involving demolition of existing detached garage and store and single storey rear extension to existing dwelling,77 Hall Lane,,Upminster,,RM14 1AQ,25/01/2023,25/01/2023,,,2,0,2,2,2,Refused,07/08/2020,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0800.20
21/01076/FUL,Enfield,21/04/2021,Completed,All Other,Erection of roof extension to provide an additional storey for 2x self-contained flats.,Lincoln House Lincoln Road Enfield EN3 4AH,,,,,01/04/2022,31/03/2023,,,2,0,2,2,2,Approved,29/06/2021,,,
2017/4583,Hackney,,Completed,All Other,"Conversion from family dwelling house to two self-contained dwellings (use class C3) comprising 1 x 1 bedroom unit and 1 x 4 bedroom unit, excavation of basement, creation of front and rear lightwells and associated external alterations",7,7,Spring Hill,,E5 9BE,15/08/2022,31/03/2023,,,2,1,1,1,1,Approved,09/02/2018,,,
19/04348/FUL,Enfield,07/01/2020,Completed,All Other,"Sub-division of site and internal alterations to facilitate an end-of-terrace 2-storey dwelling house, erection of single storey rear extension, front bay windows with gable roof addition, front porch and front door",,101,Halstead Road,,N21 3DR,01/04/2022,31/03/2023,,,1,0,1,1,1,Approved,19/03/2020,,,
17/05046/FUL,Croydon,,Completed,All Other,"Erection of two 25 storey towers (plus plant) and a single building ranging from 5 to 9 storeys (plus plant) to provide a total of 445 residential units, with flexible commercial, retail and community floorspace (A1/A2/A3/A4/B1a/D1/D2) at ground and first floor level of the two towers and associated amenity, play space, hard and soft landscaping, public realm, cycle parking and car parking with associated vehicle accesses",Land Adjacent To East Croydon Station And At,Land Adjacent To East Croydon Station And At,Cherry Orchard Road,Croydon,CR0 6BT,18/09/2020,31/03/2024,,,456,0,456,456,456,Approved,07/06/2019,,,
20/03968/FUL,Enfield,01/02/2021,Completed,All Other,"Redevelopment of site involving erection of 4 x 3-storey single family dwellings together with associated parking, refuse and recycling.",Vacant Land,,Mansfield Close,,N9 7LU,01/04/2022,31/03/2023,,,4,0,4,4,4,Approved,25/05/2022,,,
0859/22,Redbridge,21/04/2022,Completed,All Other,"Subdivision of single dwellinghouse to create two dwellinghouses (1 x 2 and 1 x 3 bedrooms) with associated car parking, cycle storage and amenity space. Entrance door to side elevation. Alterations to fenestrations. (Retrospective) (Amended Description) (Summary)",,523 and 523A,Longbridge Road,Barking,,28/02/2022,26/05/2022,,,2,1,1,1,1,Approved,26/05/2022,,,
P2020/2200/FUL,Islington,17/08/2020,Completed,All Other,Proposed conversion of the existing single dwelling house to 2 self-contained flats (1 X 3 bedroom unit & 1 X 2 bedroom unit) and associated alterations.,,75,St John's Way,London,,09/09/2022,09/09/2022,,,2,1,1,1,1,Approved,12/10/2020,,,
