LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
3405/21,Redbridge,10/08/2021,Completed,All Other,Use as two self-contained flats. (Summary).,"42, Marlborough Road, South Woodford, London, E18 1AP",,,,E18 1AP,20/06/2016,26/08/2021,,,2,1,1,1,1,Approved,26/08/2021,,,
18/02745/FULM,Bexley,,Completed,All Other,Demolition of existing property and erection of a part three/part four storey building comprising of 7 x 2 bed self-contained flats and erection of 3 x 3 bed terraced dwellings with provision of parking and associated works.,36,36,Hatherley Road,Sidcup,DA14 4AS,19/02/2020,11/08/2021,,,10,3,7,7,7,Approved,17/03/2020,,,
2021/4155,Wandsworth,08/09/2021,Completed,All Other,,29 Louisville Road SW17 8RL,29,,,SW17 8RL,10/12/2021,10/12/2021,,,1,2,-1,-1,-1,Approved,,,,
18/03521/LP,Croydon,,Commenced,All Other,Conversion of upper floor ancillary retail space to provide 2 x two bed flats (Use Class C3).,20,20,George Street,Croydon,CR0 1PA,01/04/2021,,,,2,0,2,2,2,Approved,27/09/2018,,,
DM2018/01851,Sutton,,Completed,All Other,"Change of use from Use Class A2 (Financial and Professional Services) to Use Class C3 (Residential) to provide three flats on the first and second floors, together with two new windows to the rear and a new entrance door to the front elevation.",195-199,195-199,High Street,Sutton,SM1 1JU,15/04/2021,20/09/2021,,,3,0,3,3,3,Approved,24/05/2019,,,
20/03326/FUL,Enfield,12/11/2020,Completed,All Other,Change of use of property to single family dwelling (C3) involving reconfiguration of first floor and alterations to external elevations,,258,Chase Road,,N14 6HH,01/04/2022,01/09/2024,,,2,1,1,1,1,Approved,05/01/2022,,,
18/AP/1514,Southwark,,Completed,All Other,Demolition of existing rear-facing dormer and construction of a new roof extension to provide a 2-bedroomflat together with insertion of new roof light to front pitch roof of building and creation of a new roof terrace as well as enlargement of a previously approved roof terrace to Flat 7,9,9,OLD JAMAICA ROAD,London,SE16 4TE,10/03/2018,02/01/2022,,,1,0,1,1,1,Approved,02/07/2018,,,
J0020.18,Havering,,Completed,Prior Approval,Change of use from offices to residential,St Edwards Court,St Edwards Court,London Road,Romford,RM7 9QD,30/04/2020,10/06/2021,,,87,0,87,87,87,Approved,23/07/2018,,,
P1592.17,Havering,,Completed,All Other,"Construction of two single storey dwellings with private amenity space, on-site car parking with bin & cycle storage.",Mardon,Mardon,Maywin Drive,HORNCHURCH,RM11 3ST,23/06/2020,30/08/2021,,,2,0,2,2,2,Approved,30/08/2019,,,
20/0303/FUL,Richmond,06/02/2020,Completed,All Other,"Demolition of existing part single, part double storey rear extension, change of use of part ground, first and second floors from A2 to C3 residential use and erection of two-storey rear extension and mansard roof extension incorporating solar panels to facilitate the creation of 6 flats (4 x 1 bed flats and 2 x 2 bed flats) with associated fenestration alterations, cycle and refuse stores, car parking, hard and soft landscaping, alterations to side boundary wall, new gates.",,341,Upper Richmond Road West,East Sheen,SW14 8QN,20/05/2020,31/03/2022,,,6,0,6,6,6,Approved,21/04/2020,,,
2018/4458,Wandsworth,,Completed,All Other,"Demolition of existing buildings and erection of a part four/five-storey residential building to provide 5 x 1-bedroom, 2 x 2-bedroom and 1 x 3-bedroom flats, and flexible commercial floor space (Class A1/A2) on the ground floor with associated landscaping, roof terraces/balconies, cycle and refuse storage.",224-226,224-226,York Road,,SW11 3SD,12/08/2019,05/11/2021,,,8,0,8,8,8,Approved,28/01/2019,,,
16/05653/FUL,Croydon,,Completed,All Other,"Alterations; Erection of basement extension and conversion to form 1 one bedroom, 1 two bedroom and 1 three bedroom flats",87,87,Addiscombe Road,Croydon,CR0 6SF,04/01/2017,15/04/2021,,,3,7,-4,-4,-4,Approved,04/01/2017,,,
PA/19/01814,Tower Hamlets,,Completed,All Other,"Change of use from Sui Generis to flexible A1/A2 use at ground and basement, and C3 at first and second floors; construction of a single storey roof extension and three storey rear extension consisting of four flats on the upper levels; and alterations to the windows, doors and shopfront.",485-487,485-487,Cambridge Heath Road,,E2 9BU,22/03/2022,22/03/2022,,,4,0,4,4,4,Approved,29/11/2019,,,
16/01973/FULL,Westminster,,Completed,All Other,Use of basement and ground floor as 1 x 3 bedroom flat (Class C3) with new lightwells to front and rear and associated alterations to elevations including new windows and doors.,18,18,Chilworth Street,,W2 6LL,31/07/2019,01/06/2021,,,1,0,1,1,1,Approved,08/12/2016,,,
16/05972/FUL,Croydon,,Completed,All Other,"Demolition of existing buildings. Erection of two and four storey buildings comprising a total of 12 one bedroom, 9 two bedroom and 11 three bedroom flats and 5 two bedroom and 1 one bedroom houses, provision of ancillary car parking, hard and soft landscaping",226,226,Whitehorse Road,,CR0 2LB,18/08/2019,05/08/2021,,,38,0,38,38,38,Approved,17/02/2017,,,
2021/0001,Wandsworth,05/01/2021,Completed,All Other,,17-20 Marcus Street SW18 2JT,,,,SW18 2JT,19/05/2021,23/12/2021,,,1,0,1,1,1,Approved,,,,
2015/0487/P,Camden,,Completed,All Other,"Demolition of existing buildings, with retention of facade at 45-47 Crogsland Road and construction of a part 4/part 5 storey building with basement comprising flexible use of cinema (class D2) at basement and ground level with ancillary restaurant and bar (class A3/A4) at ground level or retail class (class A1 at basement and ground floor level and 19 residential dwellings (8 x 1 bed, 9 x 2 bed and 2 x 3 bed units) on upper floors with associated cycle parking, amenity space and refuse and recycling storage.",4-8a,4-8a,Haverstock Hill,,NW3 2BL,23/01/2018,17/12/2021,,,19,0,19,19,19,Approved,22/12/2016,,,
2016/01919/FUL,Hammersmith & Fulham,,Completed,All Other,Demolition of the existing building with the exception of the front facade and erection of a ground floor rear extension plus-basement single family dwellinghouse; erection of an external staircase from basement to ground floor level at the rear of the property.,40,40,St Dionis Road,London,SW6 4TT,27/05/2020,25/02/2022,,,1,1,0,0,0,Approved,16/06/2016,,,
16/04863/FUL,Lambeth,,Completed,All Other,Demolition of a single storey dwelling (7 Dacres House) and adjacent hardstanding area for the erection of 1 x three storey building to provide a 1 x 4 bedroom dwellinghouse and 1 x two storey building to provide 1 x 3 bedroom dwellinghouse.,191,191,Cedars Road,,SW4,10/02/2020,10/03/2022,,,2,1,1,1,1,Approved,19/09/2017,,,
2017/4675,Hackney,,Completed,All Other,Conversion of property into a two self-contained dwellings (use class c3) comprising 2 x 2 bed units and erection of 3 storey rear extension and external staircase,99,99,Gore Road,,E9 7HW,01/05/2021,01/04/2022,,,3,2,1,1,1,Approved,08/05/2018,,,
19/09685/P3JPA,Westminster,12/12/2019,Commenced,Prior Approval,"Change of use from office (Class B1a) to six residential units (Class C3) under Schedule 2, Part 3, Class O of the Town and Country Planning (General Permitted Development) (England) Order 2015 (as amended).",,26,Macroom Road,,W9 3HY,30/01/2020,,,,6,0,6,6,6,Approved,30/01/2020,,,
18/03828/FUL,Croydon,,Completed,All Other,"Demolition of the existing dwelling and detached garage and the erection of a detached 2- storey dwelling with rear dormer windows and a basement level, as well as the erection of a new detached garage, entrance gates and other associated works.",23,23,Hillcroft Avenue,Purley,CR8 3DJ,10/02/2020,01/04/2022,,,1,1,0,0,0,Approved,19/10/2018,,,
17/02918/FUL,Croydon,,Completed,All Other,Erection of part three/four storey buildings comprising 9 three bedroom flats with associated basement parking and cycle storage Formation of vehicular access and provision of refuse storage,Land Adjacent to 2,Land Adjacent to 2,West Hill,South Croydon,CR2 0SA,18/08/2019,18/08/2021,,,9,0,9,9,9,Approved,20/12/2017,,,
16/01251/FULM,Bexley,,Completed,All Other,"Demolition of existing buildings/hard standing, residential development of 525 units and 3691 sqm (GIA) of commercial floorspace with flexible uses across classes A1-A3 (retail, financial/professional services, café/restaurants), B1a (office), D1 (Non-residential institutions) and D2 (Assembly and leisure) and associated works including, informal and formal open space, internal road network; landscaping;car & cycle parking;waste storage.",Land At Southmere Village,Land At Southmere Village,Yarnton Way,Thamesmead,SE2 9LH,19/03/2018,10/03/2023,,,534,0,534,534,534,Approved,22/12/2016,,,
21/00383/FUL,Enfield,03/02/2021,Completed,All Other,Change of use from Use Class C3 (dwelling house) to Use Class C4 (house in multiple occupation),,20,Berkshire Gardens,,N18 2LF,01/04/2022,25/07/2024,,,1,1,0,0,0,Approved,25/03/2021,,,
18/14527/FUL,Kingston,,Completed,All Other,Demolition of existing building. Erection of a two-storey building with accommodation in the roofspace for use as a commercial unit and 7 flats (Amended Plans).,52-54,52-54,Burlington Road,,KT3 4NU,20/07/2020,14/02/2022,,,7,0,7,7,7,Approved,12/06/2019,,,
2019/4189,Wandsworth,,Completed,All Other,"Alterations including excavation to enlarge existing basement including side lightwell, erection of single storey rear extension, formation of first and second floor balconies, installation of two doors, a window and waste store to the side elevation, all in connection with conversion of building into retail shop (Class A1) to front of ground floor and 2 x 1-bedroom and 1 x studio flats to the rear of ground floor and first and second floor levels.",,,,,,13/03/2020,03/03/2022,,,3,1,2,2,2,Approved,13/03/2020,,,
2016/3552,Hackney,,Completed,All Other,"Change of use from storage (B8 use class) and car parking (Sui Generis use class) to workshop units for business and light industrial purposes (B1 use class) and two flats (C3 use class); removal of shipping containers and erection of part two-storey, part three-storey building with associated external terraces at second floor level for flats; associated cycle storage, refuse/recycling storage and disabled car park.",9-31,9-31,Millers Avenue,,E8 2DS,11/03/2019,04/05/2021,,,2,0,2,2,2,Approved,10/08/2018,,,
0734/01M,Redbridge,,Completed,All Other,"Residential development and provision of new and associated highways, open space, woodland, landscaping and necessary services.",Land at,Land at,Five Oaks Lane,Chigwell,IG7,23/10/2006,01/06/2022,,,425,27,398,398,398,Approved,02/04/2004,,,
19/04615/FUL,London Borough of Croydon,27/09/2019,Completed,All Other,"Erection of 2 two storey detached buildings with accommodation within the roofspace comprising 8 flats, bin store, formation of vehicular access and provision of 7 parking spaces",Land Rear Of 31-33 Croham Valley Road(Facing Onto Ballards Rise)South Croydon,,,,,,04/11/2021,,,8,0,8,8,8,Approved,19/06/2020,,,
P0748.18,Havering,,Completed,All Other,PROVISION OF TWO BEDROOM TWO STOREY HOUSE FRONTING BRIERLEY CLOSE,29,29,Great Gardens Road,HORNCHURCH,RM11 2BB,08/12/2020,26/07/2021,,,1,0,1,1,1,Approved,22/03/2019,,,
16/P3738,Merton,,Completed,All Other,"DEMOLITION OF EXISTING STRUCTURES ASSOCIATED WITH THE OLD LAMP WORKS, ALL GARAGES (74 IN TOTAL) AND MARSH COURT PLAY AREA TO PROVIDE RESIDENTIAL ACCOMMODATION (134 UNITS - CLASS C3) IN BUILDINGS OF THREE - NINE STOREYS, PROVISION OF CAR PARKING (31 SPACES INCLUDING 5 DISABLED SPACES), CYCLE PARKING (249 SPACES), LANDSCAPING AND PUBLIC REALM WORKS TOGETHER WITH ASSOCIATED UTILITIES AND INFRASTRUCTURE.",Land to the north and east of Marsh Court,Land to the north and east of Marsh Court,Pincott Road,South Wimbledon,SW19 2JL,01/11/2018,01/04/2022,,,134,0,134,134,134,Approved,05/10/2017,,,
17/AP/2335,Southwark,,Completed,All Other,"Creation of 5 residential units facilitated by partial change of use from A1 (retail) to C3 (residential) at ground floor level, together with single storey ground floor side extension and two storey ground floor rear extension.",128-130,128-130,LORDSHIP LANE,,SE22 8HD,03/03/2019,01/02/2022,,,5,3,2,2,2,Approved,09/08/2017,,,
PA/14/02761,Tower Hamlets,,Completed,All Other,"Demolition of existing manufacturing / storage & distribution use (Use Class B2/B8) buildings and erection of a five storey (plus basement) building to provide 7 residential units (5 x one-bed, 1 x two-bed and 1 x three-bed, Use Class C3) and two commercial units (B1) at basement and ground floor level.",5-7,5-7,Umberston Street,LONDON,E1 1PY,08/01/2018,08/04/2021,,,7,0,7,7,7,Approved,14/12/2015,,,
DM2020/00782,Sutton,03/07/2020,Completed,Prior Approval,Prior Approval for change of use from an office to residential use providing 2 self contained units and cycle storage.,12 -13 Mill Lane Carshalton SM5 2JY,,,,,08/01/2021,01/04/2022,,,2,0,2,2,2,Approved,03/12/2020,,,https://planningregister.sutton.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=QBCW4UKC08L00
16/03643/FUL,Enfield,,Completed,All Other,"Demolition of the existing buildings and erection of a detached 3-storey building fronting both Bodiam Close and Pevensey Avenue to one day care centre at ground floor level, for up to 10 adults with learning and physical disabilities (Class D1), with supported living accommodation for up to 14 residents with learning and physical disabilities (Class C2) at ground, first and second floor levels; alterations to vehicular access and provision of associated car parking to the front, cycle parking and refuse/recycle storage (revised plans)",1 and 1-3,1 and 1-3,Bodiam Close,,EN1 3HZ,16/07/2019,30/09/2021,,,0,3,-3,-3,-3,Approved,16/11/2017,,,
16/06374/FUL,Croydon,,Completed,All Other,"Demolition of garages. Erection of four/ five/ six storey building comprising 14 two bedroom and 1 one bedroom flats. Erection of 2 three-storey and 11 two-storey three bedroom houses with associated car parking, landscaping and associated works.",2,2,Harold Road,Upper Norwood,SE19 3PU,04/12/2017,01/06/2021,,,28,0,28,28,28,Approved,22/06/2017,,,
15/04736/FUL,Enfield,,Completed,All Other,"Demolition of existing warehouse and erection of a part 3, part 4 storey block to provide 14 flats (comprising 4x3bed, 7x2 bed, 3x1 bed flats), including basement level parking area for 6 x car parking spaces and cycle parking.",2,2,Park Avenue,London,N18 2UH,03/01/2017,01/01/2022,,,14,0,14,14,14,Approved,27/09/2016,,,
