LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
15/00165/P,Croydon,,Completed,All Other,"Demolition of existing buildings; erection of two and three storey buildings comprising a total of 5 two bedroom and 5 three bedroom houses, 10 one bedroom and 11 two bedroom flats; provision of associated vehicular access, parking and landscaping","Display Electronics, Stanley Works, 29","Display Electronics, Stanley Works, 29",Osborne Road,Thornton Heath,CR7 8PD,09/08/2016,28/03/2019,,,31,0,31,31,31,Refused,20/11/2015,,,
DC17/104323,Lewisham,,Completed,Prior Approval,"Prior Approval for the change of use of the Class A1 (retail) unit at basement and ground floor level at 83 Catford Hill, SE6, to Use Class C3 (residential) to provide 1 one bedroom self-contained flat and 1 two bedroom self-contained flat, pursuant to Class M of Part 3, Schedule 2 of the Town and Country Planning (General Permitted Development) Order 2015.",83,83,Catford Hill,,SE6 4PW,01/03/2018,01/07/2018,,,2,0,2,2,2,Approved,16/01/2018,,,
0722/18,Redbridge,,Completed,All Other,"Two storey side extension and single storey rear extension, internal alterations and associated refurbishment to 2 no Listed Cottages to form 2 no. residential dwellings. Listed Building Consent is sought under application 0723/18. (Retrospective)",6-8,6-8,High Street,Wanstead,E11 2AJ,01/08/2018,18/01/2019,,,2,0,2,2,2,Approved,01/08/2018,,,
64494/APP/2017/3138,Hillingdon,,Completed,All Other,Existing use of outbuilding as a one-bedroom dwelling (Application for a Certificate of Lawful Development for an Existing Use).,40,40,Bourn Avenue,Uxbridge,UB8 3AR,21/08/2018,21/08/2018,,,1,0,1,1,1,Refused,21/08/2018,,,
PA/14/02177,Tower Hamlets,,Commenced,All Other,Submission of reserved matters for Blocks A and M of Phase 2. The proposal comprises 417 residential units and 541 sq m GEA commercial floorspace. A full description of the uses is provided within the Planning Statement / Design & Access Statement submitted with the application. The outline planning application was an environmental impact assessment application and an environmental statement was submitted to the planning authority at that time.,Site at Orchard Place,Site at Orchard Place,Orchard Place,,E14,04/11/2015,,,,417,0,417,417,415,Approved,08/12/2014,,,
PA/13/01656,Tower Hamlets,,Completed,All Other,"Minor Material Amendments to Planning Permission ref: PA/09/214 dated 17 May 2011 for the redevelopment of the site involving the erection of a part 6 and part 11 storey building and lower ground floor level adjacent to Limehouse cut to provide 56 residential units, 658 square metres of commercial floorspace (Use Classes A1/A3 and A4) at ground and lower ground floor level, cycle parking, amenity space and other associated works. Proposed amendments: 1. internal rearrangement of the consented building resulting in a reduction in units to 42 2. internal rearrangement to amend the proposed employment floorspace at ground floor to provide child play space for the residential units",307,307,Burdett Road,,E14 7DR,10/06/2014,01/04/2019,,,42,0,42,42,42,Approved,10/06/2014,,,
DC17/101870,Lewisham,,Completed,All Other,"An application submitted under Section 73 of the Town & Country Planning Act 1990 for a minor material amendment in connection with the planning permission DC/14/089339 dated 31st March 2015 for the construction of a four storey plus basement building with front and rear balconies at 22A-24 Sydenham Road SE26, to provide retail/ restaurant (Use Class A1/A3) on the ground floor and 5 one bedroom, 3 two bedroom and 1 three bedroom self-contained flats and 1 one and 2 three bedroom self-contained maisonettes, together with the construction of a part single/ part two/ part three-storey building at the rear of the site to provide 1 one bedroom and 2 three bedroom self-contained flats and 3 three bedroom self-contained maisonettes, the rebuilding of the southern boundary wall, the provision of 30 bicycles spaces and associated landscaping, to convert the approved Flat 18 to provide 1, one bedroom and 1, two bedroom self-contained flats (19 units in total), together with alterations to the rear elevation fenstration.",22A-24,22A-24,Sydenham Road,,SE26 5QW,14/11/2017,01/05/2018,,,19,0,19,19,19,Approved,14/11/2017,,,
P0015.17,Havering,,Completed,All Other,Demolition of existing building and construction of new residential block comprising 6no. flats (variation to planning permission P0191.15 - with the addition of a conservatory to the rear of the proposed block).,235,235,Chase Cross Road,Romford,RM5 3XS,07/11/2016,17/12/2018,,,6,0,6,6,6,Approved,02/03/2017,,,
PA/11/03371,Tower Hamlets,,Commenced,All Other,"Demolition of existing buildings to facilitate the redevelopment of the site to provide three buildings ranging in height from 4 - 6 storeys including Block A (part 4 part 5 storeys to the north of the Hertford Union Canal), Block B (6 Storeys to the south of the Hertford Union Canal) and Block C (4 storeys to the south of the Hertford Union Canal) to provide 34 residential units comprising 10 x 1 bedroom, 15 x 2 bedroom, 4 x 3 bedroom and 5 x 4 bedroom houses, 64 square metres of commercial floor space to be used as either Use Class A1, A2, A4, B1 or D1, including provision of one accessible parking space, cycle parking, public and private amenity space and associated works.","Bow Wharf, Regents Canal","Bow Wharf, Regents Canal",Old Ford Road,,E3 5SN,01/03/2016,,,,34,0,34,34,18,Refused,18/06/2014,,,
14/P3885,Merton,,Completed,All Other,ERECTION OF FIRST FLOOR REAR EXTENSION AND CHANGE OF USE OF EXISTING HOUSE TO 2 FLATS; ALTERATIONS TO ELEVATIONS AND PROVISION OF NEW PITCHED ROOF TO OUTBUILDING AND CHANGE OF USE TO A BUNGALOW; AND INCLUDING ASSOCIATED PARKING AND LANDSCAPING.,34,34,Lewis Road,Mitcham,CR4 3DE,15/02/2017,01/06/2018,,,3,0,3,3,3,Refused,03/09/2015,,,
17/1286/VRC,Richmond upon Thames,,Completed,All Other,Variation of approved drawing nos attached to 14/0914/FUL to allow for the development of Block B as two blocks and an increase in the overall number of units from 220 to 238 and minor changes to the riverside walkway. To allow changes to the internal layout and the riverside walkway as shown on the submitted drawings,Teddington Studios,Teddington Studios,Broom Road,Teddington,TW11,05/10/2017,14/10/2020,,,238,0,238,238,238,Approved,05/10/2017,,,
DC16/096494,Lewisham,,Completed,All Other,"The change of use of the existing office (Use Class B1) at 207 New Cross Road SE14 into 2 three bedroom units, incorporating landscaping, internal and external alterations (including removal of ground floor extensions) together with the construction of 2 three bedroom mews houses incorporating balconies and the provision of 2 car parking spaces, fronting onto Hatcham Park Mews. (PLEASE NOTE THE LISTED BUILDING CONSENT REF IS :-DC/16/96486.",207,207,NEW CROSS ROAD,,SE14 5UH,15/08/2016,01/04/2019,,,4,0,4,4,4,Approved,15/08/2016,,,
17/12376/FUL,Kingston upon Thames,,Completed,All Other,Erection of four bed detached dwelling with associated parking and landscaping and extension of existing access roadway (Oakhurst Close) to serve one dwelling,Land at Rear of 194,Land at Rear of 194,Park Road,,KT2 5LS,08/01/2018,04/02/2019,,,1,0,1,1,1,Refused,08/01/2018,,,
PA/14/01010,Tower Hamlets,,Commenced,All Other,"Application for non-material amendment to planning permission reference PA/13/01276, dated 26/03/2014, comprising internal and external alterations to Building A, including amended layout of the ground floor commercial units, residential lobbies and residents' facilities; amended layout and mix of residential units on the upper floors; amended alignment and position of windows, balconies and cladding panels; amended layout and design of 18th and 19th floors, and; introduction of conservatory to terrace at 10th floor level.","Former News International, 1","Former News International, 1",Virginia Street,,E98 1XY,18/12/2014,,,,177,0,177,177,146,Approved,22/05/2014,,,
15/1337,Brent,,Completed,All Other,"Reserved matters application for construction of a part 2-, part 9-storey buildings comprising 183 residential units (52 x 1 beds, 67 x 2 beds, 51 x 3 beds and 13 x 4 beds) with associated landscaping, parking and servicing (Phase 2). This application has been submitted pursuant to conditions 4 (the Reserved Matters), 37 (car parking), 38 (servicing details), 39 (cycle parking), 41 (residential unit mix) and 42 (details of housing quality) of Outline planning permission reference 12/2166 (subsequently varied by application ref: 14/4965 dated 18 March 2015 and non material amendment ref: 14/3849 dated 5 January 2015). Outline planning permission 12/2166 was for a hybrid planning application, as amended by plans received 1 November 2012, for the demolition of all existing buildings and structures and: full planning permission (Phase 1) for comprehensive mixed-use development comprising full planning permission the erection of a 7,817sqm gross external area (GEA) Class A1 retail foodstore with associated service and delivery yard; 5,207sqm GEA of new Oriental and Far Eastern Floorspace to include shops, financial and professional services, restaurants and cafes, drinking establishments, hot food takeaways and non-residential institutions (Class A1, A2, A3, A4, A5, B1 and D1); podium slab along Airco Close; a site-wide energy centre; associated car parking spaces, motorcycle parking spaces and cycle parking spaces; associated landscaping and public realm works; new vehicular access from Grove Park and vehicular access from Plaza Walk and associated highway works; and outline planning permission (Phases 2 and 3) comprising residential floorspace (Class C3, accompanied by illustrative residential accommodation schedule indicating 183 residential units), associated car parking spaces and cycle parking spaces, associated landscaping and new vehicular access from Airco Close (Phase 2, all matters reserved) and two form of entry primary school and nursery (Class D1, Phase 3, all matters reserved). The application is accompanied by an Environmental Statement (revised October 2012) and subject to a Deed of Agreement dated 26 June 2013 under Section 106 of the Town and Country Planning Act 1990, as amended.","Phases 2 & 3 Former Oriental City, 399","Phases 2 & 3 Former Oriental City, 399",Edgware Road,Kingsbury,NW9,04/06/2015,17/12/2019,,,182,0,182,182,182,Approved,04/06/2015,,,
2016/6980,Wandsworth,,Completed,All Other,Change of use of the second and third floors from office (Class B1a) to residential (Class C3) to provide two one-bedroom flats (retrospective).,15,15,St Johns Hill,,SW11 1TN,23/08/2018,31/03/2019,,,2,0,2,2,2,Refused,23/08/2018,,,
PA/13/01276A,Tower Hamlets,,Commenced,All Other,"A hybrid application (part outline/part detailed) comprising: (1) Outline submission for demolition of all buildings and structures on the site with the exception of the Pennington Street Warehouse and Times House and comprehensive mixed use development comprising a maximum of 221,924 sq m (GEA) (excluding basement) of floors pace for the following uses: residential (C3); business uses including office and flexible workspace (81); retail, financial and professional services, food and drink uses (A1, A2, A3, A4 & A5); community and cultural uses (D1); a secondary school (D1); assembly and leisure uses (D2); energy centre, storage, car and cycle parking; and formation of new pedestrian and vehicular access and means of access and circulation within the site together with new private and public open space. (2) Detailed submission for 82,596 sq m GEA of floorspace (excluding basement) in five buildings - the Pennington Street Warehouse, Times House and Building Plots A, 8 and C comprising residential (C3), office and flexible workspaces (B1), community and leisure uses (D1/D2), retail and food and drink uses (A1, A2, A3, A4, A5) together with car and cycle parking, associated landscaping and new public realm.","News International, 1","News International, 1",Virginia Street,,E98 1XY,24/09/2015,,,,529,0,529,529,111,Approved,26/03/2014,,,
P0700.14,Havering,,Completed,All Other,"Demolition of No.14 Beverley Gardens, the formation of a new access road and footpath and the erection of a detached three bedroom bungalow with car port for the parking of two cars and two additional car parking spaces",14 rear of 6-12,14 rear of 6-12,Beverley Gardens,Hornchurch,RM11 3PA,01/03/2016,09/08/2018,,,1,0,1,1,1,Refused,22/06/2015,,,
17/05758/FUL,Croydon,,Completed,All Other,Continued use of side addition as a separate two-bedroom house,47,47,Selsdon Park Road,South Croydon,CR2 8JF,01/09/2018,01/09/2018,,,1,0,1,1,1,Refused,21/09/2018,,,
2012/3259,Hackney,,Completed,All Other,"Demolition of existing buildings and erection of a 39 storey residential building providing 302 residential units (Class C3) with flexible retail or caf̩ / restaurant units (Class A1 or A3) at ground floor, a 10 storey business building providing office accomodation (Class B1) with flexible retail or caf̩ / restaurant units (Class A1 or A3) at ground floor and a single storey flexible retail or caf̩ / restaurant kiosk (Class A1 or A3), associated landscaping, car parking, vehicular access and cycle parking. Application accompanied by an Environmental Statement submitted pursuant to the Town and Country Planning (Environmental Impact Assessment) Regulations 2011.",145 and 37,145 and 37,City Road,,N1 6AZ,30/03/2016,29/03/2019,,,302,0,302,302,302,Approved,03/12/2013,,,
DC/17/101161,Lewisham,,Completed,Prior Approval,"Prior Approval for the change of use of 23 Mercia Grove, SE13 from offices (Use Class B1a) to residential (Use Class C3) in the form of 31 studios pursuant to Class O of Part 3 of Schedule 2 of the Town and Country Planning (General Permitted Development) Order 2015 (as amended).","23 MERCIA GROVE, 31-41","23 MERCIA GROVE, 31-41",LEWIS GROVE,LONDON,SE13 6BJ,10/07/2017,20/08/2018,,,31,0,31,31,31,Approved,30/06/2017,,,
2014/6478,Wandsworth,,Completed,All Other,"Details of design and external appearance for Blocks H & L (condition 2) together with areas not covered by buildings (cond.4), refuse (cond. 6), public entrances (cond. 9), decontamination methods (cond. 10), boundary treatment (cond. 11), lighting (cond. 12), public routes (cond. 15), acoustic survey (cond. 19), landscaping (cond. 2 & 22) and energy strategy (cond. 23) pursuant to outline planning permission dated 02.01.08 (2006/4533) for the erection of seventeen buildings (including those already built) comprising 1,084 residential dwellings, 36,367 sq.m. of commercial floor space, together with associated car parking and landscaping.",Block L Battersea Reach,Block L Battersea Reach,York Road,,SW18 1TP,31/03/2016,18/11/2018,,,14,0,14,14,14,Approved,31/10/2014,,,
J0013.14,Havering,,Completed,Prior Approval,Prior approval application for a proposed change of use of agricultural building to a dwellinghouse.,Hillside Farm,Hillside Farm,North Road,Havering-atte-Bower,RM4 1PX,14/08/2018,14/08/2018,,,1,0,1,1,1,Refused,20/04/2015,,,
